,open,high,low,close,volume
0,145.56601545394383,146.93200228698106,145.31906411446823,146.90113799999997,3588900
1,146.5384319384963,146.7159295807158,145.2804881294475,146.01364099999998,3170200
2,146.09079596458042,147.31786293520534,145.82068157302186,146.85481299999998,5189600
3,147.4027600650483,149.324402,147.2484139404162,149.324402,3877600
4,148.52181261628957,149.2318140332465,147.99703322163782,148.853668,5210300
5,148.23627765238555,148.98486853150837,147.40279433985867,147.580292,3290900
6,147.38731583369642,148.20536021475172,146.06764290325455,148.15905800000002,3603600
7,148.7533243525992,148.86908106405417,146.78537922492555,147.811798,4077900
8,147.98154934039647,148.17448486756777,146.24512959585465,146.68502800000002,4936400
9,147.21750401478593,147.6342508799136,145.36532779549813,146.229675,3349600
10,146.4072454507957,147.20985208618583,145.87474091832374,146.137131,3990700
11,145.866969926722,146.21426313135208,144.2694691877821,145.58914199999998,4202100
12,145.99043749800947,146.76989308546896,145.40391818876964,146.39946,3216600
13,146.73907304809217,148.3288605656619,146.71592232369727,148.135925,4091300
14,148.30571827547809,149.3630013822241,147.90440918702132,148.653,3438500
15,149.0851498843931,150.33537994141673,149.0619983905871,149.87233,4144000
16,150.18100430053772,150.29676097507274,148.52947712112876,148.907623,4241900
17,148.31340074735945,148.98482413420604,147.68829115034453,148.166779,3623200
18,147.93522646185136,149.25489911628617,147.6033719975524,147.989243,3826900
19,147.98931814204525,149.64857124073907,147.98931814204525,149.424759,3792400
20,149.6022601537077,151.19976065468828,149.5945350127338,151.02226299999998,4125900
21,150.84473389097195,151.60875094180895,150.48972708130276,150.551468,4270500
22,150.08071600995726,150.45114920269384,149.06973597848756,150.312241,4184500
23,149.0234646017445,150.1038993496422,147.8426994814306,149.27041599999998,8225300
24,148.98483939375592,149.58679755970473,148.18994567085488,148.4832,1631200
25,148.33658570571103,149.3552793184679,147.36418273735228,148.135925,2776500
26,147.81181085716804,149.16235996357744,147.171263166072,148.722473,3967600
27,147.48767640359526,148.34431038377085,146.499847,146.499847,3536600
28,146.0367776420296,147.92754377147895,145.73579817532604,147.827225,4684900
29,149.78744090597914,151.531586,149.56364106958446,151.531586,4234100
30,151.00675116047972,151.4852273277138,150.05751161533297,150.698059,3644700
31,149.8646271327771,150.07300139629345,148.77646825912356,149.710281,3380200
32,149.25494011768245,149.5482060188149,148.43689491125465,149.05429099999998,2862300
33,148.88452142982706,149.17778735949986,147.8658277783208,148.845932,3026900
34,149.31667544892582,149.3243998164856,147.9043857013858,148.421463,3212000
35,148.67615877072376,148.9154089313492,147.6188756122561,148.853668,3608100
36,149.83375201162045,150.48973754934025,148.86907420681698,150.065277,3880400
37,148.80735772301833,149.1623530119342,147.98158804853048,148.653,4172200
38,147.64201911178813,148.73789164352428,146.9320169615564,148.560394,4172100
39,148.1744972049327,149.08514756680947,147.6728694229732,148.629822,2962900
40,149.60223370462515,150.07299722970885,149.13147017954145,149.447876,3881600
41,149.74110496409844,150.48969550321544,149.5636073845756,150.080673,4559600
42,149.99581464530593,151.323212,149.725700245066,151.323212,7172300
43,157.0495476844004,160.96999985312695,156.9415045412738,157.991074,12530500
44,157.36596807597178,158.25346704876154,156.72542045362465,157.759552,4447200
45,157.7826660312017,158.34603466295624,157.5357147393968,158.183975,3358900
46,158.09136166938993,159.14864440644902,157.65917609394717,158.153091,2823700
47,157.6977830792243,158.77050463531228,157.15756590577334,157.358215,3617100
48,157.19616662748268,158.11454213947863,156.8102955364031,157.06497199999998,2998400
49,156.91064757221378,157.7981465739434,156.63282034822595,156.717712,3091400
50,157.93700149665108,158.4772301774869,157.31189199707157,158.346024,3370700
51,157.58198872255997,158.22253607807497,157.10351257710187,157.27328500000002,3188800
52,157.67465405266225,158.01422217860622,156.28551571828297,156.501602,3636900
53,155.30035707372386,155.99784392567102,154.65711413587871,155.78860500000002,3624200
54,155.47856879605604,155.7033229849791,153.9750858833908,154.79658500000002,3076700
55,154.97486730600042,156.61784346328105,154.75011383751553,156.300095,2893300
56,155.75761713060055,156.5093588331643,154.80438173477452,155.122131,2944700
57,155.00586583201107,155.57161671919062,154.23863211391165,155.029114,2461800
58,155.50186419986122,155.7343637122487,154.66488440004315,155.067871,2169800
59,154.78885279131336,155.24610572103484,154.42460647349554,154.726852,3294200
60,154.98259351786265,155.966834530139,154.858603565616,155.757584,3627800
61,155.46310557425576,156.46283793692106,155.16860529675455,155.24610900000002,2998300
62,155.47856808539697,156.33106216389274,154.11458964965388,154.463333,3715400
63,153.93638750610933,154.27738492175888,153.53338929217517,153.70388799999998,3922900
64,154.40139726805944,155.84288,154.09915088878157,155.84288,3107900
65,156.292353230849,156.92785094973016,153.06839,153.06839,3844800
66,153.9363944242471,154.9206240103988,153.32414484482075,154.331635,3391600
67,154.13789376701595,157.12935853181077,153.9131518973799,156.80386399999998,4185100
68,156.6876033972772,157.41609615456326,155.6103663992414,155.641373,4689200
69,155.5018703687466,157.27660516968257,154.50213784813369,157.253357,3308300
70,157.00534476172334,159.020325,156.97435056222176,159.020325,3693400
71,159.53958079881085,160.96556053788353,159.4078331593254,160.058823,3807800
72,160.4462960860734,161.57778696225046,160.15955345163826,161.492538,3594800
73,161.42279470335126,162.43804251488547,161.3840544713055,162.29853799999998,3884400
74,162.6318276418685,163.3215686941963,162.30632142375887,163.042572,3700500
75,162.77900640371237,162.90300798916576,162.004015869392,162.810013,3049700
76,162.28306960106815,163.31380891969278,162.04282400196755,163.174316,3591600
77,162.90299891149937,164.57698147231181,162.56975842524497,164.344482,3355900
78,164.414258213389,167.28947888801923,164.414258213389,167.24298100000001,5505500
79,166.91746005983487,167.3204466004799,165.39072797885396,166.560959,7930300
80,164.9955068205847,166.23549652620196,164.7940131239911,165.235764,3006000
81,165.9487468576767,166.71597982860777,164.1662660903555,165.414001,3198600
82,166.43699546975967,167.25849489492907,166.08050595494043,166.66949499999998,3019000
83,165.04201475655637,165.07300895771715,162.83328674731905,164.499512,5830400
84,164.4607686578582,165.20475269516436,164.0035148817092,164.360016,3031500
85,164.71653813099726,164.92578952058426,162.7868188015118,163.321564,3242500
86,164.11973893651435,164.68547889345697,163.9104884045466,164.57698100000002,2300300
87,163.49204554960673,164.42203207631078,162.8255527642481,163.43778999999998,3223400
88,162.6162483522841,165.41396388846246,162.54650153646426,165.305466,3749900
89,164.91800851486718,165.46049963130946,163.7167707124783,164.592514,2144500
90,165.01102502152898,166.39826540600316,163.9647945087904,166.127014,3116800
91,166.09601188414663,166.5377503822509,164.78627605404174,164.809525,3128800
92,164.8947811184644,165.01877111066446,162.77904789558025,163.76328999999998,3709500
93,162.05052548418186,162.62401073005526,159.91154385812874,162.290771,4148000
94,162.0273213127567,162.221069,160.67883353458964,162.221069,2351200
95,162.40701846260362,162.74801585532921,161.67077976346783,162.14352399999999,2577300
96,164.18950609310377,164.69324532334898,163.1122691800849,164.298004,3524200
97,163.9105317646114,165.1427638679854,163.40679246350592,165.01101699999998,3655600
98,163.3602203658652,163.90272294367372,162.57748471480323,163.817474,3165400
99,163.08900925353183,164.05774741941966,162.17451499999999,162.17451499999999,4218100
100,163.39901182154708,164.298004,162.12802803729238,164.298004,2859500
101,163.1587716969298,163.5927641118253,162.36053214680717,162.492279,3269800
102,162.8332532845706,162.94175117861698,159.76428550687936,160.539276,6502000
103,151.69666494916353,152.2856539342105,147.0622133797838,147.248215,18847000
104,148.1394608051008,148.31771718275596,145.45024242545932,145.566498,9845400
105,146.68246542649806,149.22443367159013,146.17096933529027,148.495941,6296100
106,148.9221844160371,149.18567809817043,148.09293834304765,148.573441,3693900
107,149.33294866402534,151.2549223601748,149.04620600084894,150.309433,4650900
108,150.47219604599942,150.89844325210214,149.76695141543874,150.58844,3490300
