,close,rsi,bandwidth,percent-b,cv,x,chop,high_,low_,open_,roc-0,v_roc-0,roc-1,v_roc-1,roc-2,v_roc-2,roc-3,v_roc-3,roc-4,v_roc-4,roc-5,v_roc-5,roc-6,v_roc-6,roc-7,v_roc-7,roc-8,v_roc-8,roc-9,v_roc-9,roc-10,v_roc-10,roc-11,v_roc-11,roc-12,v_roc-12,roc-13,v_roc-13,roc-14,v_roc-14,roc-15,v_roc-15,roc-16,v_roc-16,roc-17,v_roc-17,roc-18,v_roc-18
494,129.511276,0.21459302733157726,0.23687172214851018,0.31649738625898866,0.059217930537127525,0.9919045980513398,0.279206020306433,1.0106290070794524,0.998393220932193,1.00809540194866,-0.00476276946748988,-0.00476276946748988,-0.01088826679588395,-0.01088826679588395,-0.013553260518320842,-0.013553260518320842,-0.010305279696252168,-0.010305279696252168,-0.007986313642121212,-0.007986313642121212,-0.004253612094916259,-0.004253612094916259,0.0006779475736837792,0.0006779475736837792,0.0019548532018289766,0.0019548532018289766,0.0007599660926136398,0.0007599660926136398,-0.00282617597896595,-0.00282617597896595,-0.009499687573974347,-0.009499687573974347,-0.03793574215160522,-0.03793574215160522,-0.10674907901720676,-0.10674907901720676,-0.09831310683051464,-0.09831310683051464,-0.1054033888504532,-0.1054033888504532,-0.11966889227848132,-0.11966889227848132,-0.12043203605536645,-0.12043203605536645,-0.1285859837989466,-0.1285859837989466,-0.13360948401801265,-0.13360948401801265
495,130.10759,0.2779697582884748,0.22250381445747508,0.31789485692666347,0.05562595361436879,1.0011148767013247,0.2906380655073917,1.0004334943451352,0.9912671625240297,0.9988851232986753,-0.0011787094552649924,-0.0011787094552649924,-0.005935865001350238,-0.005935865001350238,-0.012054142148125169,-0.012054142148125169,-0.01471599461726314,-0.01471599461726314,-0.011471842220900141,-0.011471842220900141,-0.009155609553983535,-0.009155609553983535,-0.00542730777738587,-0.00542730777738587,-0.0005015609847964786,-0.0005015609847964786,0.0007738395426113431,0.0007738395426113431,-0.000419639141870487,-0.000419639141870487,-0.004001554193882262,-0.004001554193882262,-0.010667199657673931,-0.010667199657673931,-0.03906973638890365,-0.03906973638890365,-0.10780196232369332,-0.10780196232369332,-0.099375933697182,-0.099375933697182,-0.10645785833466326,-0.10645785833466326,-0.12070654687891658,-0.12070654687891658,-0.12146879113101616,-0.12146879113101616,-0.12961312773929323,-0.12961312773929323
496,130.599121,0.32943343290429483,0.20444209663408136,0.3384944893788413,0.05111052415852031,1.0040106680565517,0.29785003522087533,1.0008638242361525,0.99247238262907,0.9959893319434483,0.004326642148481774,0.004326642148481774,0.0031428328392069105,0.0031428328392069105,-0.0016349052165709477,-0.0016349052165709477,-0.007779653959125277,-0.007779653959125277,-0.01045302331134923,-0.01045302331134923,-0.0071948346284919085,-0.0071948346284919085,-0.0048685804516930276,-0.0048685804516930276,-0.0011241476474864731,-0.0011241476474864731,0.0038229110887886275,0.0038229110887886275,0.0051038298178744945,0.0051038298178744945,0.003905187378212993,0.003905187378212993,0.00030777466156495237,0.00030777466156495237,-0.006386710664837203,-0.006386710664837203,-0.03491213500861212,-0.03491213500861212,-0.10394174068909023,-0.10394174068909023,-0.09547925565197923,-0.09547925565197923,-0.1025918212430893,-0.1025918212430893,-0.11690215876375876,-0.11690215876375876,-0.11766770097396695,-0.11766770097396695
497,131.743423,0.43719023181410654,0.1839355697308264,0.3808443280375254,0.04598389243270658,1.0097254324507485,0.3083454294703387,1.0059942257632202,0.9885008016239281,0.9902745675492516,0.009152468060048324,0.009152468060048324,0.01351870966260127,0.01351870966260127,0.012324065576434062,0.012324065576434062,0.007502599425701417,0.007502599425701417,0.0013016110665438063,0.0013016110665438063,-0.0013962262132890535,-0.0013962262132890535,0.0018917829374216488,0.0018917829374216488,0.004239328081273364,0.004239328081273364,0.008018031687123228,0.008018031687123228,0.01301036822047319,0.01301036822047319,0.014303010517314751,0.014303010517314751,0.0130933975410088,0.0130933975410088,0.009463059619372771,0.009463059619372771,0.0027073032298423616,0.0027073032298423616,-0.026079199149138255,-0.026079199149138255,-0.09574059609080476,-0.09574059609080476,-0.08720065842968294,-0.08720065842968294,-0.09437832155019055,-0.09437832155019055,-0.10881963397794647,-0.10881963397794647
498,131.590302,0.42660570492711103,0.15723199998070772,0.3762735974887029,0.039307999995176916,0.9975505573015819,0.33076412474466954,1.003674164047627,0.9957134293500286,1.002449442698418,0.00046968772009647886,0.00046968772009647886,0.009626454582001065,0.009626454582001065,0.013994746954617776,0.013994746954617776,0.012799541758793387,0.012799541758793387,0.007975811024616863,0.007975811024616863,0.0017719101373745438,0.0017719101373745438,-0.0009271942834995217,-0.0009271942834995217,0.0023623592047328223,0.0023623592047328223,0.004711006961710895,0.004711006961710895,0.008491485378242514,0.008491485378242514,0.013486166750756867,0.013486166750756867,0.014779416185811467,0.014779416185811467,0.013569235069144536,0.013569235069144536,0.00993719202236698,0.00993719202236698,0.003178262537020471,0.003178262537020471,-0.025621760508632185,-0.025621760508632185,-0.09531587655300688,-0.09531587655300688,-0.08677192778803522,-0.08677192778803522,-0.09395296216876958,-0.09395296216876958
499,130.478241,0.3546531000697294,0.13252931481066907,0.3241187044390755,0.03313232870266729,0.9977766736385462,0.32535942968622644,1.006669972908473,0.9990118391676364,1.0022233263614537,-0.006370167349862843,-0.006370167349862843,-0.005903471619145617,-0.005903471619145617,0.0031949651054650197,0.0031949651054650197,0.007535430724635139,0.007535430724635139,0.006347839185925519,0.006347839185925519,0.0015548364237762957,0.0015548364237762957,-0.004609544576592239,-0.004609544576592239,-0.00729145525061059,-0.00729145525061059,-0.004022856768604588,-0.004022856768604588,-0.0016891702908843342,-0.0016891702908843342,0.0020672258454714765,0.0020672258454714765,0.007030090261783473,0.007030090261783473,0.00831510148151171,0.00831510148151171,0.0071126294210817065,0.0071126294210817065,0.003503723096333955,0.003503723096333955,-0.0032121508770850404,-0.0032121508770850404,-0.03182871295625689,-0.03182871295625689,-0.1010788658181282,-0.1010788658181282,-0.09258934343661807,-0.09258934343661807
500,131.179306,0.42517631452639126,0.10360137380436425,0.30848106169034845,0.025900343451091053,1.0048528351493942,0.3132476425472334,1.0000614902661737,0.9939186065325283,0.995147164850606,0.001458924870034295,0.001458924870034295,-0.004920536075401549,-0.004920536075401549,-0.004453159470676038,-0.004453159470676038,0.004658551189550497,0.004658551189550497,0.009005349221959946,0.009005349221959946,0.007816025076418986,0.007816025076418986,0.0030160296833381395,0.0030160296833381395,-0.003157344685780328,-0.003157344685780328,-0.0058431680659802865,-0.0058431680659802865,-0.002569800944358658,-0.002569800944358658,-0.0002327097933971789,-0.0002327097933971789,0.0035291666427035295,0.0035291666427035295,0.008499271505339356,0.008499271505339356,0.009786157459894307,0.009786157459894307,0.008581931083069705,0.008581931083069705,0.004967759635131186,0.004967759635131186,-0.0017579122938516933,-0.0017579122938516933,-0.03041622378713571,-0.03041622378713571,-0.09976740741927081,-0.09976740741927081
501,132.28331,0.5204060969810071,0.03564312481304893,0.14646998429442634,0.008910781203262212,1.0125487204544659,0.5981311573336943,1.0020102399607642,0.9849536918870933,0.987451279545534,0.006052845793499406,0.006052845793499406,0.007520601310796238,0.007520601310796238,0.0011025264720119221,0.0011025264720119221,0.0015727320352534324,0.0015727320352534324,0.010739594475021264,0.010739594475021264,0.015112703005616401,0.015112703005616401,0.013916180064424077,0.013916180064424077,0.00908713103941916,0.00908713103941916,0.00287639018721908,0.00287639018721908,0.0001743099322701891,0.0001743099322701891,0.0034674902403044605,0.0034674902403044605,0.005818727443608118,0.005818727443608118,0.009603373937670634,0.009603373937670634,0.014603562078617571,0.014603562078617571,0.015898237355409295,0.015898237355409295,0.014686721982025253,0.014686721982025253,0.01105067451164099,0.01105067451164099,0.004284293127614358,0.004284293127614358,-0.024547482705840507,-0.024547482705840507
502,132.28331,0.5204060969719964,0.023613416788624296,0.210642300070444,0.00590335419715609,1.0,0.6680400218836462,1.0049341921312331,0.9973196698996183,1.0,0.0051188867799738524,0.0051188867799738524,0.011202716405786628,0.011202716405786628,0.012677985197397268,0.012677985197397268,0.006227056960167898,0.006227056960167898,0.006699669452450818,0.006699669452450818,0.01591345602317551,0.01591345602317551,0.020308950001215242,0.020308950001215242,0.019106302194557223,0.019106302194557223,0.014252533814338664,0.014252533814338664,0.008010000882896273,0.008010000882896273,0.0052940889850519035,0.0052940889850519035,0.008604126710229032,0.008604126710229032,0.010967399630569252,0.010967399630569252,0.014771419301537136,0.014771419301537136,0.019797202839455963,0.019797202839455963,0.021098505412406432,0.021098505412406432,0.01988078842899399,0.01988078842899399,0.016226128443282306,0.016226128443282306,0.00942511071904062,0.00942511071904062
503,130.454056,0.38112204618444223,0.02370934301571129,-0.0938365356200348,0.005927335753927867,0.9824572424637545,0.6658402957172413,1.0176663229209113,1.0,1.0175427575362455,-0.008765664597262468,-0.008765664597262468,-0.0036916482619132607,-0.0036916482619132607,0.0023388525539327354,0.0023388525539327354,0.003801189634125457,0.003801189634125457,-0.0025931919298354256,-0.0025931919298354256,-0.002124722200144258,-0.002124722200144258,0.007008299407830654,0.007008299407830654,0.011365263959919547,0.011365263959919547,0.010173158160563522,0.010173158160563522,0.005361936285998459,0.005361936285998459,-0.0008258766955294705,-0.0008258766955294705,-0.00351798182060159,-0.00351798182060159,-0.0002369587759276648,-0.0002369587759276648,0.002105598486640936,0.002105598486640936,0.005876273397051879,0.005876273397051879,0.010858002602138983,0.010858002602138983,0.0121478983931953,0.0121478983931953,0.010940855508433822,0.010940855508433822,0.007318231046373969,0.007318231046373969
