,close,rsi,bandwidth,percent-b,cv,x,chop,high_,low_,open_,ewm-tp_,std_,roc-0,roc-1,roc-2,roc-3,roc-4,roc-5,roc-6,roc-7,roc-8,roc-9,roc-10,roc-11,roc-12,roc-13,roc-14,roc-15,roc-16,roc-17,roc-18,v_roc-0,v_roc-1,v_roc-2,v_roc-3
832,37.831245,0.3728568773063733,0.09557027383463781,0.260948985782048,0.02389256845865949,1.0079137168366015,0.3933755156215046,1.0031175299012585,0.9868105758558615,0.9920862831633984,1.0199445289244105,0.02436909448136168,0.0016066955962041884,0.009881605557785944,0.00930927085185873,-0.011966013779180495,-0.01648656171458096,-0.02722958261779662,-0.023037211964278437,-0.03476047690973916,-0.034610917252929085,-0.04239625231102284,-0.05272761108602708,-0.05337457820767233,-0.056740679868262145,-0.05459500718108368,-0.05766768946181389,-0.055382945906495396,-0.04846240674160063,-0.041512899966467565,-0.04547527658446804,0.0016066955962041884,0.009881605557785944,0.00930927085185873,-0.011966013779180495
833,38.557026,0.5333305838792355,0.09585769101591526,0.43078313020886927,0.023964422753978785,1.0251764705882354,0.42496289652268865,1.0077647529411766,0.9724706352941177,0.9748235294117646,1.0000470777554211,0.023965550945212008,0.015880715482226915,0.017512926554061004,0.025919248006383455,0.025337824215830862,0.0037246728427626774,-0.000867664628223519,-0.01178129238982284,-0.007522343890760119,-0.01943178267134249,-0.019279847900174896,-0.02718881964926001,-0.03768424779351498,-0.03834148921594538,-0.04176104697929128,-0.03958129947464972,-0.04270277814844747,-0.04038175123077714,-0.033351308952421,-0.026291439037450348,0.015880715482226915,0.017512926554061004,0.025919248006383455,0.025337824215830862
834,38.366516,0.4949707396166705,0.0958537277370312,0.46993708961749575,0.023963431934257807,1.000709458484052,0.4221652275823865,1.007093851806719,0.9983447623943068,0.9992905415159482,1.0047080804295607,0.024076253699172594,0.003474012323438691,0.019409897606955884,0.021047779000167965,0.02948330411681055,0.02889986045284454,0.00721162472555803,0.0026033334176041034,-0.008348208421332437,-0.004074464282698975,-0.016025276600370342,-0.01587281400593543,-0.02380926162034258,-0.03434115101131041,-0.03500067569854193,-0.038432113047698335,-0.0362447930733637,-0.03937711580254155,-0.0370480256087562,-0.02999315948728587,0.003474012323438691,0.019409897606955884,0.021047779000167965,0.02948330411681055
835,38.901772,0.5904624634713214,0.09394519937983953,0.566645438002816,0.023486299844959865,1.0074626863931277,0.4247093058153315,1.002332066176957,0.9909048742792707,0.9925373136068723,0.9915376110355724,0.02328754964033664,0.00983461918139339,0.013342797093064629,0.029435405739663523,0.0310893950726423,0.03960788036640217,0.03901869875618713,0.017117167489806517,0.012463555391761805,0.0014043093093902836,0.005720084094105848,-0.006348259911618026,-0.006194297905627311,-0.014208797459975386,-0.024844263972363945,-0.025510274833735025,-0.028975459062465236,-0.02676662762915516,-0.029929755559527704,-0.02757775965064735,0.00983461918139339,0.013342797093064629,0.029435405739663523,0.0310893950726423
836,38.883629,0.5861279823717301,0.09006163820543704,0.5958908308317363,0.022515409551359257,0.999533364453258,0.4198586002001531,1.0062995798810177,0.998133411149477,1.000466635546742,0.992902869785261,0.022355614757935082,0.0032723248982482467,0.013139126148853597,0.01665878395845266,0.03280405284900367,0.03446345457245803,0.04300981511774005,0.0424187055138725,0.020445505321418977,0.015776665092639197,0.004681229563956446,0.009011126965955407,-0.003096708582339236,-0.002942242762642988,-0.010982968363429602,-0.02165323757769122,-0.02232142784298652,-0.025797951280345344,-0.023581891832940016,-0.026755370545595514,0.0032723248982482467,0.013139126148853597,0.01665878395845266,0.03280405284900367
837,38.919918,0.5930228923947818,0.08493721196900332,0.5960815623759436,0.0212343029922508,1.0027972725968637,0.4272798136698138,1.0062936127602047,0.9965034500464592,0.9972027274031364,0.9928299681521702,0.021082052363529894,0.0003882589592911767,0.00366185436699884,0.013532486491589557,0.017053510839866837,0.03320504827571469,0.034865094276755215,0.04341477302308827,0.042823433915621045,0.020841702431328546,0.016171049483500344,0.005071306052566449,0.00940288457602434,-0.0027096519478994052,-0.0025551261554647153,-0.01059897364000506,-0.02127338568188719,-0.021941835378039398,-0.02541970860677012,-0.023202788754429937,0.0003882589592911767,0.00366185436699884,0.013532486491589557,0.017053510839866837
838,37.61351400000001,0.3504840809022869,0.08137240479211241,0.3303126506583938,0.02034310119802814,0.9647853585331734,0.4567090574690467,1.035455886045728,0.9995176073207335,1.0352146414668266,1.0258222489982138,0.02086840582255949,-0.023210658072274293,-0.0228314108589307,-0.019633797754898263,-0.009992269497508754,-0.00655297044144354,0.009223679181639355,0.010845194422565596,0.019196429498889778,0.018618815761250573,-0.0028527052697234767,-0.007414949289005213,-0.01825706037047381,-0.014026020635037106,-0.025857417215316092,-0.025706478068213023,-0.0335636225592042,-0.043990274473059476,-0.044643209011875906,-0.048040358514275794,-0.023210658072274293,-0.0228314108589307,-0.019633797754898263,-0.009992269497508754
839,37.386703,0.32394332200898446,0.07915989439738079,0.15396574142033595,0.019789973599345163,0.9997572919135473,0.46760406929742265,1.0097064307135755,0.9929628486523383,1.0002427080864527,1.0290783092305367,0.02036543257133108,-0.01660984204778182,-0.03943497475565061,-0.0390620267786177,-0.03591752552317318,-0.026436141527238055,-0.023053968685249226,-0.00753936672044897,-0.0059447845915526765,0.002267737789249935,0.0016997181245577142,-0.01941516433356627,-0.023901630200304447,-0.03456365552924534,-0.030402892695511996,-0.04203777164738798,-0.04188933957567709,-0.049615978137726335,-0.0598694450102053,-0.06051153440946444,-0.01660984204778182,-0.03943497475565061,-0.0390620267786177,-0.03591752552317318
840,37.168976,0.2988747099625815,0.07723829032844394,0.13107411103233305,0.01930957258211101,0.9963388333820156,0.46990573428900606,1.0112277029234147,0.9965828900028583,1.0036611666179844,1.0320108928486387,0.019927689240989973,-0.004121371879742486,-0.02066275859158162,-0.0433938204393568,-0.04302240951962899,-0.039890867923234596,-0.03044856023668141,-0.02708032658673587,-0.011629666066198752,-0.01004165580324834,-0.0018629802812478724,-0.0024286589256669044,-0.023456519100983897,-0.027924494573459357,-0.03854257773102843,-0.03439896294823641,-0.04598589023717592,-0.04583806990923134,-0.05353286412038605,-0.06374407264282689,-0.004121371879742486,-0.02066275859158162,-0.0433938204393568,-0.04302240951962899
841,37.159908,0.29776735850818903,0.07258229109420941,0.16161614446303552,0.018145572773552363,0.9965820555806165,0.5050553717491958,1.0141602054238334,0.9987793212592607,1.0034179444193836,1.0296008683883233,0.01868269748505303,0.0014608221138845412,-0.0026665703570393218,-0.019232121092381482,-0.041996388977975974,-0.04162443549296324,-0.03848831927135432,-0.02903221805292644,-0.025659064012780397,-0.010185832825680752,-0.008595502762221208,-0.0004048796501557872,-0.0009713846504479928,-0.02202996278891678,-0.0265044651787667,-0.037138059467019424,-0.032988391600121236,-0.04459224532867645,-0.04444420906152802,-0.052150243998228096,0.0014608221138845412,-0.0026665703570393218,-0.019232121092381482,-0.041996388977975974
